tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
1,486,8,871927,87976.05,87887.529,99.89938057005287,,,,318151.28,94632.125,29.744379780587394,245216.3,0.0,0.0,216570,20,4500
1,486,9,920498,86654.6,0.0,0.0,,,,458768.53,0.0,0.0,377500.98,0.0,0.0,329263,20,4500
1,486,10,986603,87211.21,0.0,0.0,,,,1015572.1,221645.884,21.82473149863018,954282.12,258970.641,27.137744234377987,212976,20,4500
1,486,11,1691931,87522.1,84977.267,97.09235381692167,,,,323515.21,274213.639,84.76066364854994,252885.14,215258.716,85.12114076770187,222171,20,4500
1,486,12,1698627,88551.51,86301.125,97.45867122988643,,,,310869.61,262349.588,84.39216300364644,236477.81,201222.193,85.09136354062143,208363,20,4500
1,486,13,1555598,87280.58,84549.008,96.87035535281733,,,,327142.34,277757.18,84.90407569989259,237725.24,202265.303,85.08364656609454,224775,20,4500
1,486,14,863105,125409.2,63993.692,51.02790863828172,,,,379139.99,307723.973,81.16368125662503,372751.26,308556.275,82.77806358052285,239416,20,4500
1,486,15,915362,87791.02,87531.655,99.7045654555557,,,,332407.91,236734.109,71.2179529662817,260469.9,176345.009,67.70264395233383,228503,20,4500
1,486,16,939709,87638.47,87369.046,99.69257336418583,,,,312324.54,219538.225,70.29169882072027,238942.97,158645.761,66.39482258046763,210618,20,4500
1,486,17,995036,86694.97,86605.828,99.89717742563379,,,,333936.37,221062.556,66.19900551712891,262880.84,161482.882,61.42816722588074,233386,20,4500
1,486,18,879010,87887.08,87570.594,99.63989473765655,,,,339062.75,247260.356,72.92465952098837,268530.42,186654.014,69.50944850121635,236783,20,4500
1,486,19,884179,87554.98,87464.159,99.8962697495905,,,,323816.87,220092.725,67.96827015220053,246365.78,158317.564,64.26118270159111,222318,20,4500
1,486,20,897750,90767.54,90678.557,99.90196605526602,,,,321815.07,213151.529,66.23416641116279,245705.54,148906.512,60.60364450878885,217120,20,4500
1,486,21,886276,92524.29,81747.355,88.3523180777718,,,,324749.85,201689.877,62.106226377009875,251834.45,147832.146,58.702114027687635,218083,20,4500
1,486,22,865263,87297.79,86942.102,99.59255784138406,,,,334647.57,200655.039,59.96010638893926,262546.13,139623.53,53.18057059153757,232703,20,4500
1,486,23,876858,87790.47,87219.911,99.3500900496375,,,,308347.14,162608.863,52.73564820481228,235325.29,100256.573,42.60339932014957,206639,20,4500
1,486,24,866948,87223.88,85987.555,98.58258426476786,,,,337857.85,169617.909,50.20392718416933,271133.53,114217.962,42.1260926304467,236244,20,4500
1,486,25,880768,87617.41,86790.03,99.05568995933571,,,,335974.99,188036.482,55.96740459758627,233219.25,97102.106,41.6355450932974,234356,20,4500
1,486,26,,,,,,,,,,,424.99,0.0,0.0,,,
1,487,0,,,,,,,,,,,16182.02,4837.653,29.8952355762754,,,
1,487,1,357,89315.82,78357.891,87.73125634406088,,,,342050.93,86106.362,25.173550032446922,269909.84,0.0,0.0,236350,20,4500
1,487,2,344234,86971.03,0.0,0.0,,,,342894.0,0.0,0.0,270306.82,0.0,0.0,241236,20,4500
1,487,3,688970,87013.36,0.0,0.0,,,,318555.85,0.0,0.0,247079.59,0.0,0.0,217331,20,4500
1,487,4,903632,87614.11,0.0,0.0,,,,1085297.9,258386.125,23.80785266423164,1018987.97,291023.912,28.56009301071533,208750,20,4500
1,487,5,1646268,86933.37,84721.189,97.45531434016651,,,,297344.05,248406.382,83.54173624795924,225253.09,189010.941,83.91047643341984,196753,20,4500
1,487,6,1601867,87562.28,85438.458,97.57450125784757,,,,303928.91,255240.39,83.98029328634779,230859.99,195948.72,84.87773043739628,202210,20,4500
1,487,7,1592486,87943.91,85851.69,97.62096090564997,,,,310561.8,261645.918,84.2492276899477,236852.39,200803.652,84.78008264978875,208529,20,4500
1,487,8,812040,87946.59,85549.543,97.27442871861207,,,,307301.24,257911.983,83.92806452717211,234160.95,197714.992,84.43550984910165,205420,20,4500
1,487,9,820530,87083.35,85046.231,97.66072504100956,,,,317911.86,268398.667,84.42549673988258,239470.71,203666.626,85.04865835157878,216023,20,4500
1,487,10,834215,87097.79,85185.431,97.80435416329163,,,,325983.25,277334.176,85.07620437553156,253776.62,217651.074,85.76482498663589,223984,20,4500
1,487,11,850524,87871.39,86281.716,98.19090832636196,,,,313604.93,264354.959,84.29553674427248,240804.71,204445.225,84.90084143287729,211781,20,4500
1,487,12,856522,88023.49,86031.209,97.73664847871858,,,,305861.48,256872.055,83.98313347597743,232283.67,196521.781,84.60421733477862,204101,20,4500
1,487,13,845392,87500.9,86004.611,98.2899730174204,,,,300105.35,250937.164,83.61635805559615,227273.25,191029.26,84.05268107883352,198606,20,4500
1,487,14,818388,88018.65,86902.787,98.7322425417795,,,,306444.42,237466.37,77.49084483248218,233435.72,176619.803,75.66100123837089,204627,20,4500
1,487,15,810985,87450.0,86608.324,99.03753459119496,,,,312179.31,238294.904,76.33270250997737,235768.3,177636.529,75.34368657703348,210933,20,4500
1,487,16,817724,87039.99,86514.801,99.39661183325045,,,,304475.06,217390.901,71.39859041328377,232954.69,157596.602,67.65118229643714,203061,20,4500
1,487,17,822328,87567.37,87295.565,99.68960470092912,,,,301280.86,204274.507,67.80201935164419,227764.87,142028.22,62.357386369548564,199415,20,4500
1,487,18,813732,86415.69,86326.429,99.89670741505391,,,,311251.22,188066.883,60.42285810156825,240487.0,128203.25,53.309846270276566,210518,20,4500
1,487,19,817354,87616.15,87526.707,99.89791493919785,,,,303156.13,186188.527,61.41671191013027,230326.08,124328.127,53.97917899701154,201237,20,4500
1,487,20,814504,742935.46,742848.098,99.98824097048754,,,,979964.85,751165.575,76.65229778394603,240308.04,0.0,0.0,222072,20,4500
1,487,21,1495578,88101.56,46924.009,53.26126915346334,,,,326608.67,53859.111,16.49041068015739,252840.34,572.646,0.22648521988223871,224505,20,4500
1,487,22,1509638,87514.45,54945.223,62.78417221384583,,,,329840.47,62030.519,18.80621835155644,262244.75,5744.049,2.1903389867671326,227980,20,4500
1,487,23,879042,87389.97,55134.332,63.08999991646639,,,,328933.31,62189.704,18.906478033495603,262027.85,12557.874,4.792572239935564,227063,20,4500
1,487,24,883724,87559.29,62183.666,71.01892443394641,,,,327231.11,69022.057,21.092755209001982,261473.55,18364.76,7.02356318641025,225710,20,4500
1,487,25,885418,87776.56,67037.965,76.3734247502978,,,,315550.12,74338.785,23.558471471980425,211519.52,0.0,0.0,213602,20,4500
1,487,26,,,,,,,,,,,376.45,0.0,0.0,,,
