tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
0,483,5,40824,9526.29,9133.017,95.87170871346557,15384.82,1160.09,7.5404847115533356,28753.22,12846.057,44.676933574743984,675.12,0.0,0.0,15525,1,228
0,483,6,38266,9329.01,8283.374,88.79156523575385,15431.05,1804.725,11.695412820255266,30767.52,14485.307,47.07986539051572,5794.52,0.0,0.0,15571,1,228
0,483,7,37766,9428.99,7494.576,79.48439864715097,15439.2,1805.434,11.69383128659516,32048.83,14417.449,44.98588247995325,5164.18,5164.18,100.0,15583,1,228
0,483,8,38635,9421.79,7421.828,78.77301446964961,14394.94,1784.561,12.397140939802458,30809.29,14438.487,46.86406924664606,666.31,648.67,97.35258363224325,14537,1,228
0,483,9,37393,9983.31,7571.189,75.83846439707872,15130.65,2120.314,14.01337021211911,32475.91,15542.39,47.858212441160234,705.22,688.559,97.63747483054932,15275,1,228
0,483,10,27078,9450.52,8230.178,87.08703859681795,14768.46,1957.219,13.252695270867783,32194.29,16759.655,52.05784938882019,678.44,662.36,97.62985673014562,14912,1,228
0,483,11,21742,9454.39,9115.317,96.4135919927145,14267.64,2649.157,18.567590715773598,31350.03,18130.582,57.83274210582893,727.12,0.0,0.0,14414,1,228
0,483,12,21114,9424.43,9424.43,100.0,14623.73,3792.144,25.93144156791735,32037.3,20021.244,62.49354346340047,725.44,707.879,97.57926224084694,14768,1,228
0,483,13,21478,9472.95,0.0,0.0,14577.43,5492.61,37.67886383265088,31681.22,8758.404,27.645412645093845,714.17,0.0,0.0,14718,1,228
0,483,14,21567,9491.26,9491.26,100.0,14529.95,3612.927,24.86537806393002,32004.27,19716.406,61.6055482596541,5504.0,0.0,0.0,14670,1,228
0,483,15,21674,9441.77,0.0,0.0,15572.99,2472.379,15.876071326058772,33446.78,4269.645,12.765488934958764,716.18,0.0,0.0,15738,1,228
0,483,16,23029,9444.93,0.0,0.0,16421.8,0.0,0.0,35220.88,0.0,0.0,710.72,0.0,0.0,16563,1,228
0,483,17,41468,9401.61,0.0,0.0,14794.69,0.0,0.0,36096.71,0.0,0.0,1058.44,0.0,0.0,14939,1,228
0,483,18,46080,9425.82,0.0,0.0,15050.84,0.0,0.0,36277.78,0.0,0.0,1001.36,0.0,0.0,15304,1,228
0,483,19,51844,9424.45,0.0,0.0,14731.46,0.0,0.0,33795.79,0.0,0.0,754.69,0.0,0.0,14905,1,228
0,483,20,56930,9500.14,0.0,0.0,14018.15,0.0,0.0,32196.66,0.0,0.0,735.38,0.0,0.0,14155,1,228
0,483,21,54542,9488.35,0.0,0.0,14426.81,0.0,0.0,28954.57,0.0,0.0,768.35,0.0,0.0,14582,1,228
0,483,22,49625,9601.24,0.0,0.0,14316.33,0.0,0.0,27893.97,0.0,0.0,5297.96,0.0,0.0,14457,1,228
0,483,23,43054,9624.63,1.06,0.011013410385645994,13941.19,1807.773,12.967135517125868,28078.61,1876.618,6.683443375580201,649.62,0.0,0.0,14081,1,228
